effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),0.04763373558141631,0.050903717043751046,0.9357614403772472,25.055773453623676,0.35832817460474975
fixed,NA,SpeechStyle,0.4663220158984773,0.05322541371145973,8.76126615805103,267.7783074770124,2.251632735913205e-16
ran_pars,subj_id,sd__(Intercept),0.1686880123119335,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.02291111790973984,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5194834073587764,NA,NA,NA,NA
fixed,NA,(Intercept),-0.07044885425359103,0.04551828303739312,-1.5477045607304107,10.635828293389713,0.15091425142069956
fixed,NA,SpeechStyle,0.44294427974292655,0.06537585762035948,6.775349431209357,11.051867802638736,2.9815647542973728e-5
ran_pars,subj_id,sd__(Intercept),0.05067443199707307,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9003902110323031,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.09088446508906302,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.057242162351956595,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5464653303969013,NA,NA,NA,NA
fixed,NA,(Intercept),0.003603540685436517,0.053160822610335286,0.06778564567840102,18.966006953981264,0.9466657967063012
fixed,NA,SpeechStyle,0.3628836021905876,0.0545011250603093,6.658277270222065,14.010385376954924,1.0774162947520962e-5
ran_pars,subj_id,sd__(Intercept),0.17950055630026784,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.008850745911882906,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04165150496394315,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4931592857906353,NA,NA,NA,NA
fixed,NA,(Intercept),0.015775584832989922,0.04814698636067101,0.3276546680370477,12.047252454039478,0.7487966370523916
fixed,NA,SpeechStyle,0.3433748712836625,0.0742887154910427,4.622167297064985,14.872301901838673,3.39296009990435e-4
ran_pars,subj_id,sd__(Intercept),0.05524561975172151,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.664409834433938,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.16518270126565665,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.081066372399459,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5127793006038858,NA,NA,NA,NA
fixed,NA,(Intercept),-0.023998891553220675,0.036897007383032074,-0.6504292151416353,355.36941499364883,0.5158352890225156
fixed,NA,SpeechStyle,0.332669183245707,0.06106224630735088,5.448033823899124,31.9014612414663,5.444695272432277e-6
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.15536946545206667,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5112599314772442,NA,NA,NA,NA
fixed,NA,(Intercept),0.0518221316673235,0.05163363768873461,1.0036506042771032,22.999873421554845,0.3259900589285658
fixed,NA,SpeechStyle,0.2375197511835935,0.06661062804589456,3.565793600083503,22.999862708309895,0.001641939279776719
ran_pars,subj_id,sd__(Intercept),0.1859799159998649,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7945538722571691,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2183916545842473,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48494331073229285,NA,NA,NA,NA
fixed,NA,(Intercept),3.165599261946383e-4,0.047489552866164166,0.006665885591443084,22.999983677389743,0.9947389134156905
fixed,NA,SpeechStyle,0.4314984614670424,0.06132930861067282,7.035762692292132,23.000342020494937,3.608099132977102e-7
ran_pars,subj_id,sd__(Intercept),0.15151235569437654,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.49249419275384504,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.16712402526112302,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49936110562371666,NA,NA,NA,NA
fixed,NA,(Intercept),-0.005348147978474396,0.04834592161489583,-0.11062252615795791,17.135677273828286,0.9132010144188907
fixed,NA,SpeechStyle,0.31874045280688457,0.04865198081633047,6.551438347601594,9.206257242319808,9.467445813324362e-5
ran_pars,subj_id,sd__(Intercept),0.16754856308160934,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7883601828011881,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.02759813602023122,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.02812331143787457,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4529952966964699,NA,NA,NA,NA
fixed,NA,(Intercept),0.021566406622772375,0.045336449078996394,0.4756968633602962,35.05080012412172,0.6372418494647777
fixed,NA,SpeechStyle,0.39821033315081533,0.05742968298305743,6.933876568120583,97.94378649641872,4.408704387204639e-10
ran_pars,subj_id,sd__(Intercept),0.1101630936791972,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06905769033448596,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),7.454966922862952e-6,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5454798943060485,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03308749173035878,0.04801452759914907,-0.6891141782460266,14.000075128533505,0.5020132991407253
fixed,NA,SpeechStyle,0.4646078250632798,0.07834896909732056,5.929980067589286,16.893108513034736,1.690056673026466e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19148501168335755,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09318060526036394,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4839967029937581,NA,NA,NA,NA
fixed,NA,(Intercept),0.013000887764821232,0.04015176867613761,0.3237936507775241,23.001150037869053,0.7490200770046573
fixed,NA,SpeechStyle,0.27662341847034955,0.06351267190599869,4.355405152530244,23.00012120056517,2.321703341674839e-4
ran_pars,subj_id,sd__(Intercept),0.08656322081130491,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.8476130608493404,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.18551310703648738,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49958989157510264,NA,NA,NA,NA
fixed,NA,(Intercept),0.09718633512776158,0.04198728502123108,2.314661095105788,25.219660906275887,0.02905454957437991
fixed,NA,SpeechStyle,0.2858348345995645,0.04767717684549202,5.995213087508784,155.7815344635752,1.3633736773043982e-8
ran_pars,subj_id,sd__(Intercept),0.12539456810870378,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9999999408892839,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.03716949103084054,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4611860602553375,NA,NA,NA,NA
fixed,NA,(Intercept),-0.023038706300927164,0.04131202991329837,-0.5576754845810903,13.910591393750146,0.5859292054593905
fixed,NA,SpeechStyle,0.3784987484912935,0.05824563523214123,6.498319521845124,13.944820024913664,1.432815373033305e-5
ran_pars,subj_id,sd__(Intercept),0.03217373648743883,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.03963296681644748,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.055808190736445155,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4946238958561116,NA,NA,NA,NA
fixed,NA,(Intercept),0.02118274522787932,0.05214957668961948,0.4061920838581956,23.847513647778335,0.6882234484185843
fixed,NA,SpeechStyle,0.3505806913483394,0.051360039746646116,6.825942757788322,190.3654642846791,1.1363669931584915e-10
ran_pars,subj_id,sd__(Intercept),0.18507045675680078,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.03564934175379871,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4981470177334017,NA,NA,NA,NA
fixed,NA,(Intercept),-0.030649986869907293,0.03997436296314482,-0.76674109599109,23.000209558187464,0.4510343479073372
fixed,NA,SpeechStyle,0.40656594283130665,0.05676282545843006,7.162538854396051,22.997637499621575,2.7097397145719435e-7
ran_pars,subj_id,sd__(Intercept),0.08309349674340423,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.667432061417362,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.12014954669839265,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5015676501719442,NA,NA,NA,NA
fixed,NA,(Intercept),0.03216916793726639,0.05862846047800152,0.5486954232635335,19.377595679130092,0.5894813735442749
fixed,NA,SpeechStyle,0.34815656694362923,0.0582206199352605,5.97995293301185,11.567666721425281,7.464255196724626e-5
ran_pars,subj_id,sd__(Intercept),0.22007208478373394,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.3210325068137269,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.11499823004131503,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.038031693771829196,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48764053463978935,NA,NA,NA,NA
fixed,NA,(Intercept),0.04217871300187776,0.04769089921042285,0.8844184886465635,16.70909836179528,0.3890196983612806
fixed,NA,SpeechStyle,0.35767084169841823,0.0550831467030747,6.493289928159702,14.343602614115522,1.2606567849686217e-5
ran_pars,subj_id,sd__(Intercept),0.14228918938719334,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06434166931382823,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.028579373082199253,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5050906430033306,NA,NA,NA,NA
fixed,NA,(Intercept),0.013322715816657909,0.03546808916711586,0.3756254179322981,14.000542539272615,0.7128253164595567
fixed,NA,SpeechStyle,0.4221877566348875,0.05620856649472772,7.511092756199148,15.337422638679056,1.6175872263525137e-6
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.12426734879855765,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.028136689883926213,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4717340642957458,NA,NA,NA,NA
fixed,NA,(Intercept),0.053972403578135805,0.039192941478528066,1.3770949957329612,12.534903665583853,0.19257816652852186
fixed,NA,SpeechStyle,0.30484378492803216,0.053664687834083354,5.680528429989687,13.988927397540937,5.694425284354847e-5
ran_pars,subj_id,sd__(Intercept),0.048458590197071494,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999998083178365,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.009048726551208518,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.007146601051504673,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5243252669714705,NA,NA,NA,NA
fixed,NA,(Intercept),-0.005422680452746302,0.053873856047488816,-0.10065513869967482,16.068472269901417,0.9210694465845093
fixed,NA,SpeechStyle,0.30779083151164494,0.06489172314017169,4.7431446819001915,11.232188427477102,5.725419174580991e-4
ran_pars,subj_id,sd__(Intercept),0.14466551541168235,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.2610070105498026,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06003204751335336,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07121508054615869,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.517799515869206,NA,NA,NA,NA
fixed,NA,(Intercept),-0.004276097379498802,0.05108395536305481,-0.08370724915697077,14.158248783341273,0.9344612360573143
fixed,NA,SpeechStyle,0.3273232664550799,0.08324623490426052,3.9319888380720944,18.301532870457834,9.509873041547396e-4
ran_pars,subj_id,sd__(Intercept),0.024492889400431785,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9999999708228344,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.20556963417380522,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.10072881686127765,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5027198553694071,NA,NA,NA,NA
fixed,NA,(Intercept),-0.05269156351682094,0.055757400962367844,-0.9450146995263261,17.19575042437901,0.3577417848991403
fixed,NA,SpeechStyle,0.4112900345761041,0.07262133854992037,5.663487382477545,14.197412541753144,5.547513982532465e-5
ran_pars,subj_id,sd__(Intercept),0.13768559178880507,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.8749232351302731,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.12353397629592365,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09431019020765978,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4814374158507408,NA,NA,NA,NA
fixed,NA,(Intercept),0.06749176767156184,0.048793510006936484,1.3832119817157489,14.422766628710825,0.1876386716715984
fixed,NA,SpeechStyle,0.3508648047245017,0.06583025085763335,5.32984152655431,13.102400508052742,1.3305728982317976e-4
ran_pars,subj_id,sd__(Intercept),0.12309916717240228,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.2193148346524999,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.14154511113534085,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05728886004330998,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5070693320436822,NA,NA,NA,NA
fixed,NA,(Intercept),-0.08545598782608987,0.035045683620444135,-2.43841691751844,354.7373327015298,0.015241784131671425
fixed,NA,SpeechStyle,0.4877401723086108,0.06315091358291716,7.723406434464449,24.262586090053848,5.4338424982531097e-8
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19172718151635404,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4856072369327491,NA,NA,NA,NA
fixed,NA,(Intercept),0.08747048222162401,0.04972552285752858,1.7590661132360672,15.738079827634344,0.09798919167949294
fixed,NA,SpeechStyle,0.2853087321122057,0.05845681412412628,4.880675356450073,14.098695214256326,2.3809901961100653e-4
ran_pars,subj_id,sd__(Intercept),0.1403545102794487,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.05220565109996066,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.047471612837019166,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5128977467767462,NA,NA,NA,NA
fixed,NA,(Intercept),-0.07648955232331874,0.05525070658125631,-1.3844085814690315,17.130803788737868,0.1840031399143841
fixed,NA,SpeechStyle,0.38563891317975424,0.06954014315612758,5.545558229783043,14.264346090321299,6.735656644374483e-5
ran_pars,subj_id,sd__(Intercept),0.12836810529600065,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.04989939306058989,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09036775850969274,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5082204881662332,NA,NA,NA,NA
fixed,NA,(Intercept),-0.004501822703009056,0.04530974672382379,-0.0993566070993287,22.999799551672492,0.9217160618779554
fixed,NA,SpeechStyle,0.3558819063371478,0.06179494591080861,5.759077883987598,22.99980739456016,7.248266477564416e-6
ran_pars,subj_id,sd__(Intercept),0.13600032360398814,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.622890720611,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.17348265933848953,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4961876059383983,NA,NA,NA,NA
fixed,NA,(Intercept),-0.08576925258359389,0.03793247009011292,-2.26110380842163,13.999954643804175,0.04020280047094111
fixed,NA,SpeechStyle,0.39552439789362326,0.06680194101642924,5.920851877587632,17.341284378334663,1.545127012337368e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1950233677868084,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.046454942305078996,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4737826497253002,NA,NA,NA,NA
fixed,NA,(Intercept),-0.010804763329315984,0.045594531004239484,-0.23697498562516922,15.635374419798842,0.8157530926111612
fixed,NA,SpeechStyle,0.44602419077058536,0.06448098976561382,6.917142438288679,15.635567679832238,3.927976744790976e-6
ran_pars,subj_id,sd__(Intercept),0.1349524906797391,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.2676506917851733,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19085639132387497,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04309903857541757,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.45701565890788626,NA,NA,NA,NA
fixed,NA,(Intercept),-6.753795325400931e-4,0.03964046543454147,-0.017037628724499997,14.099518196513733,0.9866453469887857
fixed,NA,SpeechStyle,0.4184294680683705,0.05764625806056455,7.258571191711323,14.395474723988162,3.54742991993883e-6
ran_pars,subj_id,sd__(Intercept),0.023709239962359407,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.07384341383502409,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06495960372698831,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4426413228618862,NA,NA,NA,NA
fixed,NA,(Intercept),0.011361758702507515,0.04859427923742056,0.23380856513987078,14.393021494154151,0.8184265109971682
fixed,NA,SpeechStyle,0.38230705954722993,0.06628224821849885,5.767864998890172,14.07825330013251,4.7639558246875676e-5
ran_pars,subj_id,sd__(Intercept),0.06924668066517267,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.99999998359886,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.04102303107823537,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07340413468322646,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.534521031515742,NA,NA,NA,NA
fixed,NA,(Intercept),-0.1037163738122506,0.044464658696373956,-2.332557515407367,15.574132080327256,0.033446782625489564
fixed,NA,SpeechStyle,0.49217982225119583,0.06373637045691563,7.722118763946535,15.819573770808294,9.41396690422203e-7
ran_pars,subj_id,sd__(Intercept),0.08596921855760477,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.13181854661631529,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05915968535835371,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4862939793757452,NA,NA,NA,NA
fixed,NA,(Intercept),0.0269081696826191,0.0381763477292647,0.7048387622997316,13.999951027724133,0.4924708249972677
fixed,NA,SpeechStyle,0.32709320857992447,0.06503398873346286,5.029573227016607,16.100977559266955,1.2100813000025164e-4
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.17762112297985536,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05207872289476343,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4633946437985571,NA,NA,NA,NA
fixed,NA,(Intercept),0.04275057396754142,0.044601441276267084,0.9585020740190625,15.428386085342591,0.3525902773333077
fixed,NA,SpeechStyle,0.39970950495300633,0.05633014492644412,7.095836615988595,14.343395495157703,4.691957054363677e-6
ran_pars,subj_id,sd__(Intercept),0.11230356747457423,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999779418711,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.07676181945002895,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.02882252903745542,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5109882168991846,NA,NA,NA,NA
fixed,NA,(Intercept),0.02651547920183161,0.04675042625336545,0.5671708544031259,12.66735488614755,0.5805104548496738
fixed,NA,SpeechStyle,0.26098934503883653,0.07493670267258898,3.4827972906566593,16.312478766036904,0.002998937096634367
ran_pars,subj_id,sd__(Intercept),0.08543036233881109,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.22366962662250972,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.21085541577919237,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06535980974709776,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5086483698355209,NA,NA,NA,NA
fixed,NA,(Intercept),0.014187137051580615,0.039492609196226706,0.35923524275362684,23.01491406871338,0.722694047112965
fixed,NA,SpeechStyle,0.2990586290475744,0.07245175436398106,4.127693410226786,23.014982162496864,4.0906634367176485e-4
ran_pars,subj_id,sd__(Intercept),0.07771451296498791,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.0011152775283998796,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2513906828161606,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5011382469669311,NA,NA,NA,NA
fixed,NA,(Intercept),0.059683317784408954,0.042869714384653125,1.3922023657282614,11.019728288298886,0.19131788516485118
fixed,NA,SpeechStyle,0.24905024706522016,0.07773397031184939,3.2038791543271543,18.29815804355758,0.004843200475150692
ran_pars,subj_id,sd__(Intercept),0.03107700125142021,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.3412741827895524,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.24235974838236213,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.066955280062105,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48738230811350636,NA,NA,NA,NA
fixed,NA,(Intercept),0.0322941717208074,0.03652909809911064,0.8840670424763007,23.00354629339379,0.3858070309714957
fixed,NA,SpeechStyle,0.2913326944906823,0.05445474224496885,5.34999675841086,23.001276965405275,1.965696632295227e-5
ran_pars,subj_id,sd__(Intercept),0.06114581794182827,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.7642315880266806,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.12081091256124495,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4756989732059682,NA,NA,NA,NA
fixed,NA,(Intercept),-0.027095303434629996,0.03937851748123144,-0.6880732228567046,60.33162015309465,0.49404382446657746
fixed,NA,SpeechStyle,0.33781899356330597,0.06351809702225984,5.318468427114838,33.83057882967362,6.721500506603029e-6
ran_pars,subj_id,sd__(Intercept),0.07773746608629109,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.18569692560188655,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4993828968072841,NA,NA,NA,NA
fixed,NA,(Intercept),0.0021423879149090083,0.04021668551973682,0.05327112085996261,36.093386587437834,0.9578096529894811
fixed,NA,SpeechStyle,0.33157163270805096,0.0524549369679753,6.321075800939033,338.72217228666096,8.189270138308464e-10
ran_pars,subj_id,sd__(Intercept),0.07637509327873128,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.008274872864787786,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),6.862840020146068e-6,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5136847908670157,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03962586878456339,0.05561970762892147,-0.712442953654767,18.43635740537597,0.48511015661735646
fixed,NA,SpeechStyle,0.4024581348157308,0.07485301259405247,5.376645787102342,17.394263178687893,4.646556289505963e-5
ran_pars,subj_id,sd__(Intercept),0.19330919887998121,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7558843224019122,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.24640975330957873,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0468685645937312,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49223418514841655,NA,NA,NA,NA
fixed,NA,(Intercept),-9.233159576485149e-4,0.04414556811667234,-0.02091525824762936,22.999912695295293,0.9834936470367504
fixed,NA,SpeechStyle,0.380105222696744,0.06338567835096036,5.996705132540165,22.999769301555123,4.089194709755784e-6
ran_pars,subj_id,sd__(Intercept),0.11289601155519084,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7525210532534038,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.16844281902744615,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5217389308777362,NA,NA,NA,NA
fixed,NA,(Intercept),0.055511533323793424,0.0405362407436075,1.3694297326410936,13.490098978131392,0.19323184746545866
fixed,NA,SpeechStyle,0.36939710157109296,0.058063504379949026,6.36194982572661,13.299905131793032,2.2383497472350764e-5
ran_pars,subj_id,sd__(Intercept),0.04137551188361657,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999990709007043,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.07391746677513628,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04752028665858858,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4975943537540944,NA,NA,NA,NA
fixed,NA,(Intercept),0.016398591743251676,0.036753361698712635,0.4461793693235433,14.001464027232814,0.6622901461070174
