effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),0.06811542535859229,0.050433426263517135,1.3506007900927817,14.570031300494556,0.1974283935511819
fixed,NA,SpeechStyle,0.3347901259233679,0.06662225041563903,5.025199896951824,11.957489806274712,2.9977335548334006e-4
ran_pars,subj_id,sd__(Intercept),0.1224155224407187,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.7305319031412978,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.12002599308066919,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0863018694181853,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3124143483023945,NA,NA,NA,NA
fixed,NA,(Intercept),0.026801245164856755,0.04031898266335738,0.6647301939295758,11.078696190766511,0.5198199379178534
fixed,NA,SpeechStyle,0.5385106133402199,0.054438621282110175,9.892069282018854,9.590496733923034,2.42420605414549e-6
ran_pars,subj_id,sd__(Intercept),0.06758219088198902,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.8195894905108974,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.047227654131428674,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06865895127232806,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3058561409733805,NA,NA,NA,NA
fixed,NA,(Intercept),-0.07278744638564454,0.04449896420074446,-1.635711025930505,10.113002966811596,0.13260322017788873
fixed,NA,SpeechStyle,0.3542839478003462,0.07758844882819896,4.566194493523426,17.879014889619075,2.432378794304378e-4
ran_pars,subj_id,sd__(Intercept),0.046915521871232053,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.18580243955942222,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2320210651329039,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08364064082470746,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3225494769099901,NA,NA,NA,NA
fixed,NA,(Intercept),-0.042963604478781,0.044065644447596176,-0.9749909485579918,12.285301038412003,0.3483726518686102
fixed,NA,SpeechStyle,0.4753426975525554,0.07537720324661455,6.306186447344804,19.710847536469597,3.979449398826514e-6
ran_pars,subj_id,sd__(Intercept),0.08327630508702592,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.39666181332814926,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.23880063536916354,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08049135325584106,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.28725288206589045,NA,NA,NA,NA
fixed,NA,(Intercept),0.07538955875743898,0.04584747935640622,1.6443555854266365,12.866856742362005,0.12429983340401203
fixed,NA,SpeechStyle,0.2609394623109943,0.07328688863347343,3.560520403806738,17.71489727107583,0.002281251165519416
ran_pars,subj_id,sd__(Intercept),0.09369866734370891,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.13135305192812388,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.21346317756850702,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08263184812650788,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2934920424018684,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04643266726922762,0.06192775781017218,-0.7497876382277262,16.06397929412828,0.4642228368223691
fixed,NA,SpeechStyle,0.49761555469629104,0.08456364272681784,5.884509449336686,14.537046297684197,3.408486988024562e-5
ran_pars,subj_id,sd__(Intercept),0.15772293921914035,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.1595037356457724,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19311918140455323,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.11235714983640062,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.31624127305707156,NA,NA,NA,NA
fixed,NA,(Intercept),-0.022521967127101333,0.050080253567350776,-0.44971751384630093,14.702131710479279,0.6594734469590637
fixed,NA,SpeechStyle,0.3882388114540807,0.0625588687850737,6.205975571391932,10.008796114797542,1.00284786654134e-4
ran_pars,subj_id,sd__(Intercept),0.12067637243819168,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9464169169958488,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.05164045878909747,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08790415918448334,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29720105784790213,NA,NA,NA,NA
fixed,NA,(Intercept),0.05778250246057294,0.051352116726682294,1.1252214347485592,12.245891219299669,0.2820659890608692
fixed,NA,SpeechStyle,0.3631951056584792,0.07291943032496664,4.980772669779429,12.405560552688431,2.891351587936895e-4
ran_pars,subj_id,sd__(Intercept),0.09189769010135887,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.2492197681246265,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.133889117238993,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09899779643116362,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3063480097202139,NA,NA,NA,NA
fixed,NA,(Intercept),0.0024894060101230513,0.04313521283780763,0.057711689507211825,10.171448643100446,0.9550963329082659
fixed,NA,SpeechStyle,0.4374156057822817,0.07908588302429945,5.530893619129018,19.861386983587224,2.1054544836462085e-5
ran_pars,subj_id,sd__(Intercept),0.02151535569780113,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.999999994175452,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.24844442106068793,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08498554659785477,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30300925752752433,NA,NA,NA,NA
fixed,NA,(Intercept),0.025814428249400386,0.053923393085285584,0.4787241078945481,12.538474494297878,0.6403749925604247
fixed,NA,SpeechStyle,0.20561198667732358,0.08315047822655244,2.4727697430327646,16.295919862249203,0.024774906800224247
ran_pars,subj_id,sd__(Intercept),0.09703654936559984,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.023244753919739524,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.21259605142386942,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.10805665343182201,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.28633395615194757,NA,NA,NA,NA
fixed,NA,(Intercept),-0.10370840323729416,0.05029529872769746,-2.0619900042502834,10.584252861470233,0.06463523492161401
fixed,NA,SpeechStyle,0.4474565839063344,0.07963901766105141,5.618559809599075,15.083995929574357,4.792503721910272e-5
ran_pars,subj_id,sd__(Intercept),0.056063802901789854,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.8813782534352544,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1925659254666721,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.1020849086637283,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30869738070086,NA,NA,NA,NA
fixed,NA,(Intercept),0.05797233840197074,0.042539119830771,1.3628006087713174,14.057430758530948,0.19437885871458382
fixed,NA,SpeechStyle,0.35689989392612365,0.05982529824883128,5.9657018748434885,13.86854119752005,3.591381631088387e-5
ran_pars,subj_id,sd__(Intercept),0.09795869427015645,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999994694035,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.13501748276732742,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06784709987246584,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3041810601195534,NA,NA,NA,NA
fixed,NA,(Intercept),-0.05164220463705011,0.0659788196684291,-0.7827088283266295,12.723862575160108,0.44812112482859323
fixed,NA,SpeechStyle,0.33697591224037726,0.09455302110618682,3.563883081662085,13.30993716782928,0.0033470534920398342
ran_pars,subj_id,sd__(Intercept),0.11659535327172275,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.5829986820960733,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.18111239897977774,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.13938203935615168,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2811372279644872,NA,NA,NA,NA
fixed,NA,(Intercept),0.05568314084869825,0.0480816539904656,1.1580953695923188,15.53041821363702,0.26432506824570656
fixed,NA,SpeechStyle,0.15066785187894313,0.06663486277688248,2.2610964531199436,14.756201315640046,0.03931320494889281
ran_pars,subj_id,sd__(Intercept),0.12747451752617314,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.2959487077402391,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.167618143737755,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07736030657765734,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30294623342096777,NA,NA,NA,NA
fixed,NA,(Intercept),-0.037912163954645965,0.04092920254672584,-0.926286406664397,13.960078306302803,0.37003439618983536
fixed,NA,SpeechStyle,0.2771217304008833,0.0557014435488613,4.975126545109951,12.72756439109264,2.7043451209195066e-4
ran_pars,subj_id,sd__(Intercept),0.09510539379802922,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1.0000000000000002,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1102003156432889,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06298102284470039,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.302918979493773,NA,NA,NA,NA
fixed,NA,(Intercept),-0.1194447376653055,0.07107017763739217,-1.6806590561054404,10.049086637387854,0.1235985441420417
fixed,NA,SpeechStyle,0.44103727612751414,0.11451844170368275,3.8512336490632757,15.765069803090023,0.0014461659452860366
ran_pars,subj_id,sd__(Intercept),0.02851307474950381,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.94913985312401306,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2718948095447792,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.16186423994211188,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3060407763618825,NA,NA,NA,NA
fixed,NA,(Intercept),0.0017455383290950388,0.03909001380734076,0.04465432879348951,13.864544573927715,0.9650196109027422
fixed,NA,SpeechStyle,0.22034460240980175,0.05789940319756458,3.805645485808222,15.450569104272905,0.0016430349367207808
ran_pars,subj_id,sd__(Intercept),0.09854220900576255,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.01666416656702104,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.16288620160315123,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05792278433795213,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2850467074296599,NA,NA,NA,NA
fixed,NA,(Intercept),0.009283969011481026,0.0455571349262377,0.20378737658794505,12.82576359555991,0.8417174671512397
fixed,NA,SpeechStyle,0.3200432389745778,0.06617273164004192,4.836482204112544,13.828165171740558,2.731408517035181e-4
ran_pars,subj_id,sd__(Intercept),0.09545582828935402,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.7207874737636698,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.15392802917187268,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07907813463160862,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30677979427758006,NA,NA,NA,NA
fixed,NA,(Intercept),0.0909114452941027,0.026411549158751393,3.442109538810579,257.1753895601667,6.735379264496174e-4
fixed,NA,SpeechStyle,0.2245714823925173,0.04575056526528815,4.908605633401956,26.1965182141557,4.197300976691983e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1294271406618975,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3169385899050167,NA,NA,NA,NA
fixed,NA,(Intercept),-0.010018142113095933,0.046227271247939954,-0.21671497889987126,12.142325081203065,0.8320289242932926
fixed,NA,SpeechStyle,0.4324654997169069,0.07083488002041463,6.105261978170503,15.181406238902087,1.9102103462564025e-5
ran_pars,subj_id,sd__(Intercept),0.08763065014643288,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.6680593063545129,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.18222534953419628,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08242054631229215,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3140255203576439,NA,NA,NA,NA
fixed,NA,(Intercept),0.12895858431341917,0.0354999233181995,3.6326440245381284,10.000062118979796,0.004592358701858671
fixed,NA,SpeechStyle,0.24316774197543348,0.0774799018109194,3.138462185572405,26.485694477910425,0.004138088847489106
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2891081212321909,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06339860422208574,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2915647845517533,NA,NA,NA,NA
fixed,NA,(Intercept),-0.02246184496082258,0.06829256126609871,-0.3289061728597507,12.978539520392435,0.74747354257577
fixed,NA,SpeechStyle,0.36271672773542285,0.09981499022005139,3.633890329857071,14.486584803253626,0.002576882310125804
ran_pars,subj_id,sd__(Intercept),0.12454682801621474,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.009119618965796654,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2151061387205651,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.14454956452415094,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.277590584106458,NA,NA,NA,NA
fixed,NA,(Intercept),-0.06543963433054573,0.05441278085547671,-1.2026519009266763,17.49635605746846,0.24513432935290025
fixed,NA,SpeechStyle,0.4323735420760061,0.07902235561945725,5.471534462452104,18.641962033310495,2.99570461584711e-5
ran_pars,subj_id,sd__(Intercept),0.15094188891245286,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.5641637699281272,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2309104969030511,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09426493465607441,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.27638073564102944,NA,NA,NA,NA
fixed,NA,(Intercept),-0.05352021923985761,0.03119445257777529,-1.7156966965975375,22.999993593504655,0.09965997068270441
fixed,NA,SpeechStyle,0.2995172766653267,0.05160824927529256,5.803670554054631,22.99992162169485,6.507075807822446e-6
ran_pars,subj_id,sd__(Intercept),0.08488543185757595,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.4177214448405886,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1778326198520749,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3112752773099967,NA,NA,NA,NA
fixed,NA,(Intercept),-0.038551898497283243,0.06879715906109642,-0.5603705010994221,11.242232744711522,0.5862203497051369
fixed,NA,SpeechStyle,0.39656086347248143,0.09984809889174313,3.9716416023347514,12.334626255507676,0.0017600504556249295
ran_pars,subj_id,sd__(Intercept),0.08595943519303162,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.4667432075815312,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1638997281827141,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.15216916034507036,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.28547161334745597,NA,NA,NA,NA
fixed,NA,(Intercept),-0.00933086310873981,0.07381929213577812,-0.12640141674045402,10.53564774808279,0.9017940591442469
fixed,NA,SpeechStyle,0.24722724077910244,0.11132612109340696,2.220747820465865,13.278703486284593,0.04435103824393317
ran_pars,subj_id,sd__(Intercept),0.06295045047875424,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.18178114702740758,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.20929363427331696,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.1678363050931535,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29131476738562034,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03319695213139605,0.0452404588765347,-0.7337890232721451,13.0505763508438,0.4760540659445067
fixed,NA,SpeechStyle,0.35974775386812813,0.07186659508507226,5.005771505416053,17.369669893670842,1.0167995427591485e-4
ran_pars,subj_id,sd__(Intercept),0.09916399555179038,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.24353823681978792,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.21302774006513803,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07601875405785402,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.311498413897696,NA,NA,NA,NA
fixed,NA,(Intercept),-0.025675440754390377,0.03777424563772728,-0.6797075711486045,13.446008243245664,0.5082232008158951
fixed,NA,SpeechStyle,0.21035576655311478,0.05391610961781401,3.901538298000877,13.720562736310447,0.0016545187520940348
ran_pars,subj_id,sd__(Intercept),0.0851058929748012,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999993759522,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.12554623316448196,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05355363024765934,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30525860119709264,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04421252005326544,0.04926976448740655,-0.897356025815107,10.375467269792379,0.38987644605605776
fixed,NA,SpeechStyle,0.42572918070031024,0.0878460157075081,4.846311779441622,19.907827159157346,9.913602392192547e-5
ran_pars,subj_id,sd__(Intercept),0.03500557082053653,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999891984022,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2667141806249111,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.10301622257074239,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2958257005469753,NA,NA,NA,NA
fixed,NA,(Intercept),-0.05406287032994312,0.048491359190380605,-1.1148969885065163,13.410282435324387,0.28447658644269636
fixed,NA,SpeechStyle,0.4097304797604945,0.08251482615937335,4.965537695845351,21.334101907310377,6.227021208330789e-5
ran_pars,subj_id,sd__(Intercept),0.09955906954355101,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.39947033805876897,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.26526394694562205,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09320240490990116,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2658020827773747,NA,NA,NA,NA
fixed,NA,(Intercept),0.031574671233923345,0.07336436930612568,0.43038155350552393,14.304162450541256,0.6733320093103476
fixed,NA,SpeechStyle,0.25268597933234266,0.10148580918793186,2.489865148184587,13.282181918729709,0.02676361279035442
ran_pars,subj_id,sd__(Intercept),0.1547928130877051,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.16367068584187944,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19171495598155983,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.15198771489445584,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2772802860950349,NA,NA,NA,NA
fixed,NA,(Intercept),-0.10562915562639046,0.04601651480530685,-2.2954618808769234,10.02463723322642,0.0445368368737742
fixed,NA,SpeechStyle,0.3081337368103493,0.07653119752496534,4.026250036265702,16.268010228064433,9.477432046273262e-4
ran_pars,subj_id,sd__(Intercept),0.008322138791979503,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9999980742672664,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19765159798740542,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09597663905368281,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2888440991152065,NA,NA,NA,NA
fixed,NA,(Intercept),-0.026791231377077403,0.06533199452594428,-0.41007827131985414,15.76245634127321,0.6872680673372442
fixed,NA,SpeechStyle,0.3666843645048542,0.08658058755510571,4.235179904172764,12.837674060617848,0.0010002589181450658
ran_pars,subj_id,sd__(Intercept),0.1582098808326543,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7147842795383267,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.15840628699656117,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.12606323987852763,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2881701582948294,NA,NA,NA,NA
fixed,NA,(Intercept),-0.016092791417404474,0.0493487672908699,-0.32610320988467384,11.810963369967084,0.7500516661879806
fixed,NA,SpeechStyle,0.4141261959095469,0.08018971190602596,5.164330760969187,17.659735340003078,6.911279009396177e-5
ran_pars,subj_id,sd__(Intercept),0.07373587464286503,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999957845351,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2197928022530471,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09937694611193591,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2846801480075041,NA,NA,NA,NA
fixed,NA,(Intercept),0.021463928848905956,0.05048809771740158,0.4251284920467116,12.218110689903204,0.6781344042332376
fixed,NA,SpeechStyle,0.370484598760644,0.08474407072445163,4.3718055504471565,19.528845995371743,3.098827567400165e-4
ran_pars,subj_id,sd__(Intercept),0.08808553217194505,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.39454780220526176,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2559710881584091,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0995620165735182,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2874130551541007,NA,NA,NA,NA
fixed,NA,(Intercept),0.024582256238686182,0.05885370258707524,0.41768410750906004,10.000162300069434,0.6850045767134891
fixed,NA,SpeechStyle,0.2727414886466676,0.10550817306534332,2.5850271189678673,21.293041743274415,0.017158372101119215
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.3176586079615866,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.1306776216956167,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29823114675263673,NA,NA,NA,NA
fixed,NA,(Intercept),0.051137788740481555,0.03917000114835599,1.3055345223707726,9.999890605079624,0.22094755769603253
fixed,NA,SpeechStyle,0.23743715759133693,0.07670876424540764,3.0953067739655538,23.853211150613912,0.004965516281676346
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.25995337422544545,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0755170766530821,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.28994779144718136,NA,NA,NA,NA
fixed,NA,(Intercept),0.029105907227482256,0.06938885777397893,0.419460820673677,11.872101718405133,0.6823696330798281
fixed,NA,SpeechStyle,0.40954004283523376,0.10722234927253507,3.819539915081278,15.91487498404463,0.0015221434771758285
ran_pars,subj_id,sd__(Intercept),0.1042517111220651,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.2818529824143519,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.25796309611211515,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.15018781361516859,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29456669150157583,NA,NA,NA,NA
fixed,NA,(Intercept),0.11023305315525275,0.03998201444331902,2.7570660130575955,12.744392069996188,0.016568292175771906
fixed,NA,SpeechStyle,0.21434999517161069,0.07209344736910031,2.973224377441581,20.619400141652875,0.007348454864175324
ran_pars,subj_id,sd__(Intercept),0.09015517330082734,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.07219361326802602,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.25350369473022843,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06188122202263806,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29920271722432035,NA,NA,NA,NA
fixed,NA,(Intercept),0.024178383138202936,0.044850474342144495,0.5390886828477378,16.57847858380442,0.5969915876465148
fixed,NA,SpeechStyle,0.33437160683050543,0.057699404142176405,5.795061696072015,13.24376249701859,5.7848978391590895e-5
ran_pars,subj_id,sd__(Intercept),0.13183288400355422,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.611823004099679,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.13455855971191388,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06401413301714413,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29502286312142917,NA,NA,NA,NA
fixed,NA,(Intercept),0.09043979059623884,0.05281627617269917,1.7123469723711293,12.107168309572154,0.11230280854931601
fixed,NA,SpeechStyle,0.36150606999771473,0.07928406366757629,4.559630943154531,14.563917746368567,4.041120318623288e-4
ran_pars,subj_id,sd__(Intercept),0.08449010323834258,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999990242453,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1767524476488945,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.10665553504856295,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2930108515275118,NA,NA,NA,NA
fixed,NA,(Intercept),0.09007507897578386,0.051211801380295255,1.758873473457663,10.000106095739632,0.10910224675265749
fixed,NA,SpeechStyle,0.2621207159708444,0.08373119828115815,3.1305023856302423,16.21037530698499,0.0063733048803556
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2058513850933633,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.10565460918608406,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3312882187373915,NA,NA,NA,NA
fixed,NA,(Intercept),-0.10624895178713344,0.06252537409816135,-1.6992933400179022,15.222970355554539,0.10960141462391583
fixed,NA,SpeechStyle,0.43858136819370264,0.09471890824151434,4.6303465309736,18.405706685202706,1.9698646047979567e-4
ran_pars,subj_id,sd__(Intercept),0.14699546629480445,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.2376216223540942,NA,NA,NA,NA
